;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
13808;Apartamento;Botafogo;3;1;0;120;3600.0;1050.0;210.0
13809;Apartamento;Cachambi;2;1;0;70;1300.0;700.0;52.0
13810;Quitinete;Botafogo;1;0;0;25;1580.0;206.0;24.0
13811;Apartamento;Freguesia (Jacarepaguá);3;1;1;78;1800.0;850.0;121.0
13812;Casa;Ipanema;4;0;1;150;6500.0;1527.0;360.0
13813;Apartamento;Jardim Botânico;3;2;1;160;6300.0;1178.0;
13814;Apartamento;Freguesia (Jacarepaguá);3;3;1;107;2250.0;1085.0;150.0
13815;Apartamento;Todos os Santos;2;1;0;63;1000.0;472.0;
13816;Apartamento;Tijuca;2;0;0;70;1600.0;520.0;
13817;Apartamento;Recreio dos Bandeirantes;4;4;2;162;2000.0;1400.0;380.0
13818;Casa de Condomínio;Barra da Tijuca;5;10;5;2000;35009.0;;
13819;Apartamento;Humaitá;2;1;0;75;3125.0;760.0;
13820;Apartamento;Estácio;1;1;1;32;1000.0;410.0;21.0
13821;Apartamento;Honório Gurgel;2;1;1;60;700.0;200.0;
13822;Apartamento;Copacabana;2;0;1;80;3500.0;580.0;2000.0
13823;Apartamento;Catete;2;0;0;80;1800.0;519.0;89.0
13824;Apartamento;Barra da Tijuca;3;2;2;140;6000.0;1890.0;6800.0
13825;Casa de Condomínio;Barra da Tijuca;4;4;3;622;10000.0;1390.0;1514.0
13826;Apartamento;Barra da Tijuca;3;3;1;500;15000.0;5270.0;2300.0
13827;Apartamento;Copacabana;3;0;1;100;3500.0;1200.0;250.0
13828;Apartamento;Botafogo;2;1;1;136;4200.0;1050.0;1740.0
13829;Apartamento;Copacabana;3;0;1;140;3500.0;1050.0;120.0
13830;Apartamento;Copacabana;1;0;1;43;1600.0;600.0;25.0
13831;Apartamento;Turiaçu;2;0;0;50;650.0;86.0;
13832;Apartamento;Barra da Tijuca;2;2;1;100;6000.0;1500.0;300.0
13833;Apartamento;Catete;3;1;1;115;3100.0;1380.0;
13834;Apartamento;São Conrado;4;3;0;260;8500.0;3650.0;1170.0
13835;Apartamento;Tijuca;3;0;0;70;2000.0;442.0;70.0
13836;Apartamento;Ipanema;3;3;1;300;22000.0;4000.0;1832.0
13837;Apartamento;Ipanema;3;1;1;125;4800.0;2107.0;348.0
13838;Casa;Santíssimo;2;0;0;75;700.0;50.0;
13839;Apartamento;Engenho Novo;2;1;0;78;750.0;902.0;42.0
13840;Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1400.0;
13841;Apartamento;Ipanema;3;1;1;145;8000.0;1510.0;588.0
13842;Apartamento;Barra da Tijuca;3;3;1;128;3300.0;1500.0;200.0
13843;Apartamento;Tijuca;2;1;0;70;1900.0;840.0;
13844;Apartamento;Tijuca;3;1;1;150;2400.0;966.0;
13845;Apartamento;Barra da Tijuca;5;2;5;330;8000.0;2000.0;5000.0
13846;Apartamento;Ipanema;4;1;1;148;7500.0;2300.0;
13847;Apartamento;Freguesia (Jacarepaguá);2;1;1;64;1500.0;630.0;
13848;Apartamento;Barra da Tijuca;4;2;1;120;3000.0;2150.0;3100.0
13849;Apartamento;Ipanema;4;2;1;260;14700.0;3100.0;900.0
13850;Apartamento;Andaraí;2;1;0;64;1200.0;660.0;72.0
13851;Apartamento;Copacabana;1;0;1;30;1700.0;500.0;200.0
13852;Apartamento;Gávea;3;2;1;120;6000.0;1023.0;
13853;Apartamento;Botafogo;2;1;1;82;4520.0;1140.0;197.0
13854;Apartamento;Andaraí;1;0;0;40;1250.0;565.0;21.0
13855;Apartamento;Jacarepaguá;2;1;2;67;1750.0;1156.0;46.0
13856;Apartamento;Copacabana;4;1;1;330;10000.0;2800.0;
13857;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1500.0;621.0;101.0
13858;Apartamento;Recreio dos Bandeirantes;3;1;1;90;1300.0;700.0;165.0
13859;Apartamento;Leblon;1;1;0;55;4000.0;1000.0;
13860;Apartamento;Vila da Penha;3;2;0;95;1400.0;320.0;
13861;Casa de Condomínio;Anil;4;3;1;510;7000.0;830.0;480.0
13862;Apartamento;Icaraí;3;1;1;169;1800.0;1000.0;300.0
13863;Apartamento;Anil;3;3;1;295;4000.0;1580.0;2300.0
13864;Apartamento;Barra da Tijuca;4;2;1;286;7500.0;3200.0;600.0
13865;Apartamento;Recreio dos Bandeirantes;3;2;1;82;1700.0;576.0;165.0
13866;Apartamento;Humaitá;3;1;0;90;2200.0;990.0;180.0
13867;Apartamento;Ipanema;4;1;2;200;13500.0;1700.0;631.0
13868;Apartamento;Leblon;3;1;3;190;15000.0;2000.0;550.0
13869;Apartamento;Jacarepaguá;3;2;1;110;3700.0;1300.0;133.0
13870;Apartamento;Ipanema;3;1;1;145;9000.0;1450.0;360.0
13871;Casa de Condomínio;São Conrado;4;2;1;240;5500.0;2200.0;3400.0
13872;Casa;Recreio dos Bandeirantes;4;3;4;255;9800.0;640.0;380.0
13873;Apartamento;Barra da Tijuca;4;0;1;300;7000.0;;
13874;Apartamento;Taquara;2;1;0;39;1000.0;362.0;13.0
13875;Apartamento;Tijuca;2;1;0;60;1500.0;485.0;15.0
13876;Apartamento;Ipanema;2;2;1;147;7500.0;1889.0;686.0
13877;Apartamento;Praça Seca;2;1;0;92;1350.0;580.0;601.0
13878;Apartamento;Copacabana;1;0;0;50;1800.0;620.0;73.0
13879;Apartamento;Leblon;2;1;2;89;6500.0;1097.0;281.0
13880;Apartamento;Barra da Tijuca;2;1;1;65;2200.0;1092.0;165.0
13881;Casa;Anil;3;4;1;275;4000.0;;200.0
13882;Apartamento;Vila da Penha;2;0;0;63;1000.0;250.0;
13883;Apartamento;Copacabana;1;0;0;52;1850.0;600.0;
13884;Apartamento;Barra da Tijuca;2;1;1;67;1900.0;620.0;125.0
13885;Apartamento;Leblon;2;0;0;52;3000.0;680.0;
13886;Apartamento;Taquara;2;1;1;60;850.0;521.0;
13887;Apartamento;Barra da Tijuca;2;2;1;140;5000.0;1400.0;175.0
13888;Apartamento;Leblon;2;1;1;85;4000.0;1050.0;230.0
13889;Apartamento;Freguesia (Jacarepaguá);2;2;1;128;2800.0;1000.0;240.0
13890;Apartamento;Barra da Tijuca;2;1;1;70;1750.0;635.0;13.0
13891;Apartamento;Barra da Tijuca;5;4;5;400;10000.0;2000.0;
13892;Apartamento;Tijuca;3;1;1;120;2100.0;770.0;157.0
13893;Apartamento;Ipanema;4;2;1;240;25000.0;2848.0;15057.0
13894;Apartamento;Leblon;3;2;1;180;7200.0;2230.0;703.0
13895;Apartamento;Flamengo;1;0;1;33;1200.0;350.0;
13896;Apartamento;Campinho;1;0;0;69;600.0;;
13897;Apartamento;Barra da Tijuca;2;1;0;53;1000.0;659.0;
13898;Apartamento;Rocha;2;1;0;71;1000.0;338.0;
13899;Apartamento;Recreio dos Bandeirantes;2;2;1;89;1500.0;860.0;
13900;Apartamento;Jacarepaguá;2;1;1;78;1600.0;697.0;70.0
13901;Apartamento;Barra da Tijuca;3;2;1;113;2700.0;1640.0;276.0
13902;Apartamento;Barra da Tijuca;2;2;1;97;2700.0;1519.0;265.0
13903;Apartamento;Lagoa;4;2;1;164;5100.0;3283.0;
13904;Apartamento;Copacabana;3;0;0;100;4000.0;1100.0;160.0
13905;Casa de Condomínio;Alto da Boa Vista;3;2;1;180;3750.0;750.0;139.0
13906;Casa;Recreio dos Bandeirantes;4;2;3;360;12000.0;;
13907;Apartamento;Glória;1;0;0;60;1200.0;550.0;70.0
13908;Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;563.0;193.0
13909;Apartamento;Copacabana;2;0;0;61;2100.0;560.0;25.0
13910;Apartamento;Vista Alegre;2;0;0;76;1300.0;150.0;
13911;Apartamento;Recreio dos Bandeirantes;2;1;1;59;1800.0;700.0;79.0
13912;Apartamento;Laranjeiras;2;0;0;65;2200.0;750.0;87.0
13913;Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1399.0
13914;Apartamento;Laranjeiras;2;1;1;90;2600.0;1155.0;140.0
13915;Apartamento;Maracanã;2;0;0;58;1150.0;150.0;
13916;Apartamento;Botafogo;1;1;0;60;2150.0;903.0;131.0
13917;Apartamento;Jardim Botânico;4;3;1;220;12000.0;3300.0;641.0
13918;Apartamento;Tijuca;2;0;0;70;2200.0;532.0;45.0
13919;Apartamento;Camorim;2;1;1;60;1600.0;320.0;10.0
13920;Quitinete;Glória;0;0;0;36;1000.0;450.0;29.0
13921;Casa;Urca;3;1;0;225;12000.0;;385.0
13922;Apartamento;Barra da Tijuca;2;1;0;68;1500.0;680.0;100.0
13923;Apartamento;Pechincha;2;1;1;62;800.0;622.0;84.0
13924;Casa;Bento Ribeiro;1;0;0;50;790.0;;
13925;Apartamento;Recreio dos Bandeirantes;3;2;2;90;1950.0;715.0;154.0
13926;Apartamento;Recreio dos Bandeirantes;2;1;1;68;1750.0;679.0;80.0
13927;Apartamento;Ipanema;3;1;1;110;5500.0;1200.0;390.0
13928;Apartamento;Jacarepaguá;3;2;1;118;4000.0;1350.0;150.0
13929;Apartamento;Barra da Tijuca;4;6;4;400;12000.0;5000.0;1964.0
13930;Apartamento;Taquara;2;1;2;80;1450.0;564.0;87.0
13931;Casa de Condomínio;Barra da Tijuca;3;6;3;600;25000.0;;
13932;Apartamento;Recreio dos Bandeirantes;3;2;3;162;4000.0;550.0;417.0
13933;Apartamento;Ipanema;3;1;1;150;6000.0;1700.0;591.0
13934;Casa;Curicica;2;0;0;80;1300.0;;
13935;Apartamento;Flamengo;1;0;0;18;1000.0;373.0;29.0
13936;Apartamento;Méier;3;1;1;100;1950.0;87.0;
13937;Apartamento;Lins de Vasconcelos;2;1;0;75;800.0;570.0;
13938;Apartamento;Copacabana;3;0;0;103;3800.0;1400.0;200.0
13939;Apartamento;Laranjeiras;3;1;0;120;3000.0;1000.0;170.0
13940;Apartamento;Flamengo;2;1;0;109;4000.0;1250.0;266.0
13941;Apartamento;Recreio dos Bandeirantes;2;1;2;100;3000.0;762.0;
13942;Apartamento;Tijuca;3;0;0;90;1650.0;1000.0;172.0
13943;Apartamento;Praça Seca;2;0;0;68;680.0;250.0;
13944;Casa de Condomínio;Piedade;1;0;0;30;560.0;90.0;10.0
13945;Apartamento;Lagoa;2;2;1;110;3800.0;670.0;400.0
13946;Casa de Condomínio;Bangu;2;0;0;80;900.0;50.0;120.0
13947;Casa de Vila;Ramos;2;0;0;75;1500.0;;
13948;Apartamento;Gávea;3;1;1;170;6800.0;1850.0;260.0
13949;Apartamento;Barra da Tijuca;2;1;1;84;2300.0;1272.0;1854.0
13950;Apartamento;Copacabana;4;1;1;330;13000.0;2800.0;
13951;Quitinete;Copacabana;1;0;0;42;1300.0;400.0;25.0
13952;Apartamento;Lagoa;4;2;1;131;5500.0;1477.0;434.0
13953;Apartamento;Botafogo;2;1;0;73;2100.0;791.0;128.0
13954;Apartamento;Ipanema;3;0;1;160;23000.0;3300.0;
13955;Apartamento;Leblon;3;1;1;130;7000.0;1730.0;560.0
13956;Apartamento;Copacabana;2;0;0;83;3200.0;740.0;179.0
13957;Apartamento;Água Santa;2;0;0;60;850.0;120.0;13.0
13958;Casa de Condomínio;Freguesia (Jacarepaguá);4;3;2;380;5400.0;390.0;
13959;Apartamento;Leblon;2;1;1;80;4500.0;1400.0;
13960;Apartamento;Copacabana;3;1;0;220;9500.0;2065.0;740.0
13961;Apartamento;Copacabana;1;0;0;40;1500.0;550.0;48.0
13962;Apartamento;Leblon;3;0;0;110;3950.0;769.0;207.0
13963;Apartamento;Barra da Tijuca;4;4;4;341;10800.0;3700.0;
13964;Apartamento;Lagoa;3;1;0;79;4100.0;1230.0;186.0
13965;Apartamento;Méier;1;0;0;40;700.0;355.0;17.0
13966;Apartamento;Leme;2;0;0;75;2800.0;878.0;
13967;Casa de Condomínio;Barra da Tijuca;5;4;4;700;7500.0;1800.0;16000.0
13968;Apartamento;Flamengo;3;1;0;110;3000.0;700.0;150.0
13969;Apartamento;Barra da Tijuca;3;4;3;410;11000.0;3033.0;969.0
13970;Apartamento;Barra da Tijuca;2;0;1;90;6000.0;3067.0;275.0
13971;Casa de Vila;Botafogo;4;2;2;200;8000.0;130.0;1300.0
13972;Apartamento;Barra da Tijuca;2;1;1;78;1100.0;970.0;1.0
13973;Apartamento;Recreio dos Bandeirantes;2;1;1;105;2300.0;649.0;156.0
13974;Quitinete;Copacabana;1;0;0;20;1600.0;350.0;20.0
13975;Apartamento;Leblon;3;1;1;130;5600.0;2600.0;
13976;Apartamento;Copacabana;3;0;1;132;4000.0;1000.0;2100.0
13977;Apartamento;Freguesia (Jacarepaguá);2;1;1;75;1600.0;900.0;125.0
13978;Apartamento;Barra da Tijuca;4;2;1;161;4000.0;2163.0;348.0
13979;Apartamento;Campo Grande;2;1;0;48;550.0;292.0;
13980;Apartamento;Tijuca;4;2;2;153;3500.0;1600.0;300.0
13981;Quitinete;Copacabana;1;0;0;28;1300.0;410.0;25.0
13982;Apartamento;Botafogo;3;2;1;110;3500.0;1400.0;180.0
13983;Apartamento;Laranjeiras;3;1;1;105;3000.0;1200.0;192.0
13984;Apartamento;Recreio dos Bandeirantes;4;2;1;200;4500.0;1000.0;
13985;Apartamento;Centro;1;0;0;35;1200.0;676.0;27.0
13986;Apartamento;Botafogo;1;0;1;40;2400.0;353.0;
13987;Apartamento;Barra da Tijuca;1;1;0;60;2300.0;1000.0;
13988;Apartamento;São Francisco Xavier;2;1;0;48;1500.0;470.0;13.0
13989;Apartamento;Tijuca;4;3;2;130;2600.0;1100.0;240.0
13990;Apartamento;Recreio dos Bandeirantes;2;1;0;90;1800.0;880.0;177.0
13991;Apartamento;Recreio dos Bandeirantes;1;1;0;58;1500.0;1035.0;
13992;Apartamento;Barra da Tijuca;3;2;3;105;3500.0;1500.0;270.0
13993;Apartamento;Água Santa;2;0;0;85;850.0;;
13994;Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1600.0;
13995;Casa de Vila;Tijuca;3;1;0;140;3200.0;;
13996;Apartamento;Freguesia (Jacarepaguá);2;1;0;64;1000.0;540.0;60.0
13997;Apartamento;Barra da Tijuca;3;2;2;175;3000.0;1989.0;647.0
13998;Apartamento;Vidigal;1;1;1;84;3000.0;1194.0;85.0
13999;Apartamento;Copacabana;2;0;0;80;3800.0;;
14000;Apartamento;Leme;2;0;0;46;2200.0;450.0;25.0
14001;Apartamento;Barra da Tijuca;2;1;1;115;4500.0;2630.0;570.0
14002;Apartamento;Tijuca;2;1;1;110;2900.0;748.0;20.0
14003;Apartamento;Leblon;3;3;1;250;17000.0;5355.0;1200.0
14004;Apartamento;Barra da Tijuca;2;1;0;81;4000.0;1000.0;
14005;Apartamento;São Cristóvão;2;1;1;60;1700.0;620.0;
14006;Apartamento;São Conrado;3;3;2;196;6400.0;3925.0;776.0
14007;Apartamento;Tijuca;2;1;0;56;1400.0;793.0;48.0
14008;Apartamento;Tijuca;3;1;1;108;3500.0;1222.0;196.0
14009;Apartamento;Méier;2;0;0;77;1300.0;630.0;64.0
14010;Apartamento;Barra da Tijuca;4;4;4;360;12009.0;3500.0;
14011;Apartamento;Copacabana;3;0;0;80;1200.0;;
14012;Quitinete;Méier;0;0;0;22;650.0;331.0;160.0
14013;Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1450.0;100.0
14014;Apartamento;Copacabana;2;0;0;56;2400.0;680.0;98.0
14015;Apartamento;Copacabana;4;2;1;300;9000.0;3500.0;900.0
14016;Casa de Condomínio;Vargem Pequena;3;1;2;130;1950.0;330.0;
14017;Apartamento;Flamengo;3;1;0;110;3300.0;1200.0;250.0
14018;Quitinete;Leme;1;0;0;40;1500.0;350.0;20.0
14019;Apartamento;Copacabana;2;0;0;72;2300.0;850.0;100.0
14020;Apartamento;Recreio dos Bandeirantes;2;1;1;73;1400.0;950.0;107.0
14021;Apartamento;Ipanema;3;2;1;170;7000.0;3400.0;650.0
14022;Apartamento;Copacabana;3;1;0;170;4000.0;1900.0;235.0
14023;Apartamento;Barra da Tijuca;2;2;1;80;2200.0;1493.0;3300.0
14024;Apartamento;Barra da Tijuca;2;1;0;68;2700.0;1122.0;
14025;Apartamento;São Conrado;1;0;1;80;2700.0;1188.0;230.0
14026;Apartamento;Pechincha;1;1;0;50;600.0;500.0;20.0
14027;Quitinete;Leblon;0;0;0;30;1500.0;672.0;50.0
14028;Apartamento;Jardim Botânico;2;0;0;65;2300.0;812.0;
14029;Apartamento;Botafogo;2;2;1;79;4500.0;732.0;101.0
14030;Apartamento;Leblon;3;1;0;101;4700.0;1350.0;
14031;Apartamento;Glória;2;1;0;72;2200.0;610.0;119.0
14032;Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0
14033;Apartamento;Copacabana;3;0;0;85;3200.0;900.0;180.0
14034;Casa;Praça Seca;4;1;1;128;1600.0;;228.0
14035;Apartamento;Ilha do Governador;2;1;0;60;1700.0;560.0;
14036;Apartamento;Copacabana;3;1;1;103;4500.0;1350.0;170.0
14037;Apartamento;Ipanema;2;0;0;94;3500.0;250.0;315.0
14038;Apartamento;Tijuca;2;1;1;85;3300.0;730.0;192.0
14039;Casa de Condomínio;Barra da Tijuca;5;6;5;772;20000.0;1400.0;
14040;Apartamento;Recreio dos Bandeirantes;2;2;1;80;1600.0;850.0;15530.0
14041;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1400.0;875.0;100.0
14042;Apartamento;Leme;2;0;0;80;2600.0;720.0;205.0
14043;Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0
14044;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;505.0
14045;Apartamento;Barra da Tijuca;5;5;4;740;30000.0;6600.0;3200.0
14046;Apartamento;Barra da Tijuca;4;2;1;287;9500.0;2900.0;500.0
14047;Apartamento;Leblon;1;0;0;40;2900.0;380.0;
14048;Apartamento;Pechincha;2;0;0;80;1000.0;;
14049;Apartamento;Ipanema;1;0;0;68;6000.0;966.0;61.0
14050;Apartamento;Copacabana;3;0;0;120;2800.0;1100.0;120.0
14051;Apartamento;Botafogo;3;1;1;94;5600.0;1212.0;215.0
14052;Apartamento;Copacabana;3;0;0;110;3500.0;1000.0;195.0
14053;Apartamento;Ipanema;3;1;1;135;5000.0;1700.0;2500.0
14054;Apartamento;Barra da Tijuca;4;3;4;234;9800.0;3430.0;
14055;Apartamento;Ipanema;3;1;0;80;3900.0;1100.0;215.0
14056;Casa;Tijuca;2;1;0;96;1900.0;;105.0
14057;Apartamento;Recreio dos Bandeirantes;3;1;1;81;2200.0;790.0;
14058;Apartamento;Bonsucesso;2;1;0;50;1200.0;;
14059;Apartamento;Tijuca;2;1;1;86;2000.0;715.0;167.0
14060;Apartamento;Copacabana;3;0;0;120;3000.0;1250.0;300.0
14061;Quitinete;Glória;1;0;0;32;920.0;480.0;38.0
14062;Apartamento;Barra da Tijuca;3;2;3;145;2900.0;1800.0;350.0
14063;Apartamento;Barra da Tijuca;3;3;1;175;4000.0;1600.0;375.0
14064;Apartamento;Barra da Tijuca;2;1;1;90;3300.0;962.0;
14065;Apartamento;Lagoa;4;3;4;200;25000.0;3710.0;980.0
14066;Apartamento;Leblon;4;2;1;160;11000.0;2100.0;400.0
14067;Apartamento;Barra da Tijuca;5;4;5;555;35000.0;7500.0;
14068;Apartamento;Copacabana;2;0;0;95;3100.0;1000.0;800.0
14069;Apartamento;Barra da Tijuca;4;3;2;356;5900.0;3500.0;
14070;Apartamento;Campo Grande;2;1;0;55;800.0;;2.0
14071;Apartamento;Botafogo;3;2;1;240;8000.0;2300.0;495.0
14072;Apartamento;Jardim Guanabara;3;1;1;100;2000.0;625.0;1380.0
14073;Casa de Condomínio;Barra da Tijuca;5;7;4;550;12000.0;1985.0;1300.0
14074;Apartamento;Centro;1;0;0;48;800.0;80.0;
14075;Apartamento;Barra da Tijuca;4;2;4;158;5500.0;1600.0;550.0
14076;Apartamento;Campo Grande;2;0;0;65;500.0;;
14077;Apartamento;Copacabana;3;1;0;152;3000.0;1340.0;315.0
14078;Apartamento;Campo Grande;2;1;0;45;500.0;250.0;
14079;Casa de Condomínio;Itanhangá;3;4;1;210;6500.0;1670.0;707.0
14080;Apartamento;São Cristóvão;2;0;0;90;1300.0;350.0;15.0
14081;Apartamento;Barra da Tijuca;2;1;1;104;5500.0;2700.0;654.0
14082;Apartamento;Recreio dos Bandeirantes;3;2;1;98;1900.0;532.0;230.0
14083;Apartamento;Lagoa;3;2;1;110;5500.0;1600.0;516.0
14084;Casa de Vila;Vila Isabel;2;0;0;90;1500.0;40.0;76.0
14085;Apartamento;Barra da Tijuca;2;1;1;90;2500.0;1100.0;130.0
14086;Apartamento;Leblon;1;0;0;32;2500.0;280.0;61.0
14087;Apartamento;Lagoa;2;1;1;75;3000.0;900.0;
14088;Apartamento;Barra da Tijuca;2;1;1;79;2000.0;800.0;140.0
14089;Apartamento;Leblon;3;1;0;82;3400.0;1287.0;1333.0
14090;Apartamento;Flamengo;3;1;1;114;3800.0;1210.0;250.0
14091;Apartamento;Copacabana;3;1;0;120;4000.0;1300.0;238.0
14092;Apartamento;Copacabana;3;2;2;226;7000.0;1600.0;430.0
14093;Apartamento;Botafogo;2;1;0;90;2900.0;930.0;194.0
14094;Apartamento;Leblon;2;1;1;84;7500.0;1200.0;230.0
14095;Apartamento;Botafogo;2;1;1;136;3900.0;1250.0;186.0
14096;Apartamento;Leblon;4;1;2;250;17000.0;6000.0;772.0
14097;Apartamento;Barra da Tijuca;2;1;0;72;1600.0;1845.0;178.0
14098;Casa de Vila;Bento Ribeiro;1;1;0;35;500.0;;
14099;Apartamento;Curicica;2;1;1;60;1300.0;669.0;80.0
14100;Apartamento;Flamengo;2;1;0;80;3200.0;750.0;75.0
14101;Quitinete;Copacabana;1;0;0;28;950.0;450.0;29.0
14102;Apartamento;São Cristóvão;2;0;1;75;1800.0;480.0;80.0
14103;Apartamento;Recreio dos Bandeirantes;4;6;2;369;12000.0;1616.0;980.0
14104;Apartamento;Barra da Tijuca;3;2;3;127;6000.0;1700.0;300.0
14105;Apartamento;Barra da Tijuca;4;3;4;164;6500.0;1900.0;
14106;Quitinete;Catete;1;0;0;25;800.0;420.0;22.0
14107;Apartamento;Glória;3;0;1;90;2800.0;610.0;117.0
14108;Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;330.0
14109;Apartamento;Copacabana;3;0;0;148;3000.0;1380.0;286.0
14110;Apartamento;Ipanema;2;0;2;80;13000.0;3900.0;4000.0
14111;Apartamento;Barra da Tijuca;4;2;2;245;6500.0;3150.0;660.0
14112;Apartamento;Méier;2;1;0;60;1000.0;510.0;14.0
14113;Apartamento;Recreio dos Bandeirantes;4;2;1;110;3000.0;820.0;3000.0
14114;Apartamento;Copacabana;3;1;1;190;8500.0;1296.0;305.0
14115;Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0
14116;Apartamento;Copacabana;5;2;1;420;10000.0;4040.0;706.0
14117;Apartamento;Copacabana;2;0;0;40;2500.0;;
14118;Apartamento;Barra da Tijuca;3;2;3;130;3200.0;1800.0;420.0
14119;Apartamento;Vigário Geral;3;0;0;80;800.0;260.0;
14120;Apartamento;Barra da Tijuca;4;2;1;220;7000.0;1700.0;
14121;Apartamento;Leblon;3;1;3;280;40000.0;1200.0;510.0
14122;Apartamento;Tijuca;2;1;1;98;2700.0;1013.0;
14123;Apartamento;Pedra de Guaratiba;3;0;0;60;900.0;370.0;
14124;Apartamento;Barra da Tijuca;2;2;2;120;3350.0;1600.0;650.0
14125;Casa;Vargem Grande;3;2;1;100;2000.0;;
14126;Apartamento;Barra da Tijuca;2;1;1;78;3500.0;1000.0;50.0
14127;Apartamento;Recreio dos Bandeirantes;2;2;2;145;2700.0;900.0;300.0
14128;Apartamento;Copacabana;1;0;0;65;2200.0;650.0;130.0
14129;Apartamento;Copacabana;2;0;0;76;2300.0;1045.0;122.0
14130;Apartamento;Gávea;3;1;1;95;4800.0;1451.0;190.0
14131;Apartamento;Copacabana;1;0;0;45;2400.0;;
14132;Apartamento;Vila Isabel;2;1;1;80;1900.0;950.0;80.0
14133;Apartamento;Leblon;2;1;2;90;6000.0;1100.0;300.0
14134;Apartamento;Tijuca;3;1;1;99;1800.0;800.0;60.0
14135;Apartamento;Ipanema;3;2;1;160;6000.0;2200.0;368.0
14136;Apartamento;Lagoa;3;2;1;400;16000.0;3840.0;1820.0
14137;Apartamento;Copacabana;1;0;0;46;2000.0;631.0;
14138;Apartamento;Tijuca;2;0;0;59;1100.0;514.0;50.0
14139;Apartamento;Recreio dos Bandeirantes;3;2;1;120;2500.0;600.0;244.0
14140;Casa de Vila;Laranjeiras;5;1;1;190;5800.0;50.0;159.0
14141;Apartamento;Ipanema;3;1;1;120;5000.0;2905.0;621.0
14142;Quitinete;Centro;1;0;0;20;850.0;231.0;198.0
14143;Apartamento;Grajaú;2;1;1;75;1700.0;840.0;71.0
14144;Casa;Gávea;4;1;2;350;8500.0;;554.0
14145;Apartamento;Copacabana;2;2;1;71;2300.0;645.0;
14146;Apartamento;Jacarepaguá;2;1;1;75;1300.0;699.0;69.0
14147;Apartamento;Tijuca;1;1;0;50;1600.0;560.0;20.0
14148;Apartamento;Barra da Tijuca;3;3;3;248;3800.0;3857.0;1462.0
14149;Apartamento;Tijuca;3;1;0;90;1800.0;823.0;130.0
14150;Apartamento;Barra da Tijuca;4;2;2;300;5500.0;1150.0;7750.0
14151;Apartamento;Barra da Tijuca;3;2;1;106;4500.0;1535.0;620.0
14152;Apartamento;Recreio dos Bandeirantes;2;1;1;90;1950.0;950.0;110.0
14153;Casa;Paciência;2;0;0;55;600.0;;
14154;Apartamento;Vila da Penha;2;1;1;60;1500.0;200.0;
14155;Casa;Ribeira;3;0;0;107;1600.0;;
14156;Apartamento;Laranjeiras;2;1;0;75;2200.0;895.0;107.0
14157;Casa de Condomínio;Barra da Tijuca;4;2;2;330;10009.0;820.0;
14158;Apartamento;Copacabana;3;2;3;350;20000.0;4138.0;1153.0
14159;Apartamento;Ipanema;3;1;1;190;9000.0;1702.0;
14160;Apartamento;Lagoa;3;2;1;110;5000.0;1560.0;477.0
14161;Casa;Cosmos;2;1;0;80;1000.0;;
14162;Apartamento;Gávea;2;0;0;65;2500.0;910.0;132.0
14163;Apartamento;Gávea;3;1;1;160;7000.0;2000.0;480.0
14164;Apartamento;Laranjeiras;3;1;0;84;2500.0;761.0;153.0
14165;Apartamento;Flamengo;1;0;1;31;2100.0;470.0;27.0
14166;Casa de Vila;Vila da Penha;1;0;0;40;900.0;;
14167;Apartamento;Engenho Novo;1;1;0;45;590.0;270.0;16.0
14168;Apartamento;Barra da Tijuca;2;1;1;90;4500.0;860.0;
14169;Apartamento;Taquara;2;1;0;80;1100.0;650.0;50.0
14170;Apartamento;Botafogo;2;1;0;60;2000.0;800.0;100.0
14171;Apartamento;Freguesia (Jacarepaguá);2;1;0;81;1700.0;612.0;92.0
14172;Apartamento;Laranjeiras;2;1;1;78;3800.0;1300.0;195.0
14173;Apartamento;Copacabana;3;0;0;120;3600.0;1000.0;211.0
14174;Quitinete;Botafogo;1;0;0;30;1900.0;471.0;25.0
14175;Apartamento;Cachambi;3;1;1;74;1200.0;693.0;
14176;Casa de Vila;Irajá;2;0;0;60;1100.0;;
14177;Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2200.0;660.0
14178;Casa de Condomínio;Freguesia (Jacarepaguá);3;3;2;165;3200.0;150.0;760.0
14179;Apartamento;Freguesia (Jacarepaguá);3;2;2;180;2500.0;1096.0;187.0
14180;Apartamento;Ipanema;2;2;2;90;4900.0;2300.0;364.0
14181;Apartamento;Barra da Tijuca;3;2;1;119;4200.0;1759.0;414.0
