Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Tijuca;2;1;1;82;1500.0;750.0;66.0
Loja/Salão;Barra da Tijuca;0;20;0;840;80000.0;15000.0;0.0
Apartamento;Leblon;1;0;1;45;3000.0;890.0;95.0
Apartamento;Leblon;4;2;4;200;9500.0;2710.0;1153.0
Quitinete;Copacabana;1;0;0;33;1300.0;350.0;25.0
Apartamento;Maracanã;2;0;0;40;800.0;176.0;81.0
Apartamento;Barra da Tijuca;4;2;1;130;3500.0;1400.0;280.0
Apartamento;Copacabana;3;1;0;120;5000.0;1300.0;300.0
Box/Garagem;Centro;0;1;0;0;250.0;0.0;83.0
Apartamento;Recreio dos Bandeirantes;2;1;1;77;1600.0;820.0;175.0
Loft;Copacabana;1;0;0;50;3900.0;800.0;20.0
Apartamento;Tijuca;2;1;0;75;1700.0;880.0;120.0
Apartamento;Copacabana;3;1;1;260;10000.0;1900.0;4000.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;750.0;902.0;0.0
Apartamento;Copacabana;2;1;0;70;3100.0;1900.0;229.0
Apartamento;Barra da Tijuca;3;2;1;130;6500.0;2600.0;699.0
Apartamento;Copacabana;4;0;1;260;4799.0;1200.0;450.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;23;700.0;650.0;0.0
Apartamento;Tijuca;3;1;0;193;1700.0;850.0;116.0
Loja/Salão;Copacabana;0;0;0;72;5800.0;0.0;0.0
Prédio Inteiro;Centro;0;20;0;1439;15000.0;0.0;2527.0
Apartamento;Leme;1;1;0;50;2550.0;600.0;27.0
Conjunto Comercial/Sala;Centro;0;0;0;300;5000.0;6908.0;1696.0
Apartamento;Copacabana;3;1;0;300;5000.0;1973.0;500.0
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1339.0;187.0
Apartamento;Ipanema;4;2;1;160;18000.0;1700.0;500.0
Apartamento;Barra da Tijuca;4;3;4;250;8000.0;2850.0;750.0
Conjunto Comercial/Sala;Santo Cristo;0;1;0;27;2000.0;600.0;174.0
Apartamento;Glória;1;0;0;30;1000.0;500.0;20.0
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;225;6200.0;4600.0;800.0
Apartamento;Barra da Tijuca;3;2;2;108;4000.0;1500.0;250.0
Flat;Ipanema;2;1;1;100;8000.0;4300.0;400.0
Apartamento;Ipanema;3;1;1;120;7000.0;1026.0;0.0
Apartamento;Lagoa;1;1;0;57;4500.0;1885.0;250.0
Apartamento;Copacabana;1;0;0;55;3000.0;900.0;100.0
Apartamento;Barra da Tijuca;4;3;2;240;13000.0;3580.0;648.0
Casa de Condomínio;Barra da Tijuca;5;5;5;580;15000.0;820.0;10674.0
Galpão/Depósito/Armazém;Ramos;0;0;0;2700;14000.0;0.0;0.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;800.0;570.0;162.0
Flat;Ipanema;2;1;1;100;11000.0;4084.0;640.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1450.0;1499.0;0.0
Apartamento;Leblon;2;1;1;80;5500.0;1648.0;251.0
Casa de Condomínio;Barra da Tijuca;4;4;2;400;7500.0;1145.0;750.0
Apartamento;Copacabana;2;0;0;69;2400.0;847.0;116.0
Apartamento;Barra da Tijuca;4;2;1;140;3700.0;1900.0;330.0
Apartamento;Humaitá;3;1;0;88;3200.0;790.0;191.0
Apartamento;Barra da Tijuca;2;1;1;63;2200.0;1800.0;0.0
Casa Comercial;Laranjeiras;27;0;10;1000;13000.0;0.0;900.0
Apartamento;Vila Isabel;2;1;0;80;1600.0;630.0;65.0
Casa de Condomínio;Vargem Grande;3;1;1;100;2000.0;200.0;1.0
Conjunto Comercial/Sala;Centro;0;0;0;37;300.0;785.0;108.0
Quitinete;Centro;1;0;0;32;1100.0;400.0;22.0
Apartamento;Barra da Tijuca;3;2;1;106;2500.0;1772.0;249.0
Apartamento;Leblon;4;2;2;230;17900.0;5000.0;600.0
Apartamento;Humaitá;2;0;0;70;2400.0;700.0;172.0
Quitinete;Copacabana;1;1;0;35;2200.0;560.0;64.0
Conjunto Comercial/Sala;Centro;0;0;0;50;1500.0;0.0;0.0
Conjunto Comercial/Sala;Ipanema;0;1;0;26;2700.0;1173.0;0.0
Apartamento;Barra da Tijuca;3;2;2;230;4200.0;1900.0;350.0
Conjunto Comercial/Sala;Centro;0;0;0;187;5000.0;7183.0;1030.0
Apartamento;Copacabana;1;0;0;50;1500.0;685.0;110.0
Apartamento;Ipanema;4;2;2;400;12000.0;8000.0;5000.0
Apartamento;Ipanema;4;2;1;292;14000.0;2500.0;500.0
Apartamento;Leblon;1;0;1;57;3750.0;730.0;208.0
Apartamento;Barra da Tijuca;1;1;1;109;3000.0;1500.0;2289.0
Prédio Inteiro;Saúde;0;5;0;842;25000.0;0.0;300.0
Quitinete;Centro;1;0;0;20;850.0;390.0;24.0
Apartamento;Copacabana;2;0;0;70;2200.0;730.0;148.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;20;359.0;0.0;0.0
Apartamento;Flamengo;1;0;0;48;1450.0;580.0;67.0
Apartamento;Pechincha;2;1;0;75;800.0;485.0;0.0
Conjunto Comercial/Sala;Glória;0;0;0;10;4919.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;141;16000.0;3300.0;950.0
Apartamento;Flamengo;3;1;0;265;6200.0;1300.0;625.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;105;2500.0;895.0;160.0
Loja/Salão;Barra da Tijuca;0;0;0;210;65000.0;0.0;0.0
Apartamento;Catumbi;2;1;0;53;650.0;502.0;0.0
Apartamento;Tijuca;3;1;1;150;3000.0;1578.0;180.0
Conjunto Comercial/Sala;Ipanema;0;0;0;40;1200.0;4500.0;800.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;792.0;95.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;279.0;27.0
Apartamento;Tijuca;2;0;0;95;1300.0;680.0;129.0
Apartamento;Botafogo;2;1;1;78;4315.0;1105.0;187.0
Apartamento;Barra da Tijuca;2;2;2;111;6000.0;3500.0;704.0
Apartamento;Rio Comprido;2;1;1;52;1500.0;520.0;0.0
Loja/Salão;Grajaú;0;1;0;46;2000.0;0.0;223.0
Apartamento;Recreio dos Bandeirantes;2;1;1;86;2100.0;1050.0;135.0
Apartamento;Glória;1;0;0;30;1400.0;450.0;30.0
Conjunto Comercial/Sala;Botafogo;0;0;0;180;6000.0;3163.0;1123.0
Galpão/Depósito/Armazém;Campo Grande;0;4;0;1601;27217.0;4418.0;960.0
Apartamento;Barra da Tijuca;3;1;1;120;2900.0;2150.0;388.0
Conjunto Comercial/Sala;Botafogo;0;42;0;2260;316400.0;77184.0;12181.0
Apartamento;Tijuca;2;1;2;121;2300.0;1000.0;0.0
Galpão/Depósito/Armazém;Bonsucesso;0;3;0;427;10000.0;0.0;1353.0
Apartamento;Barra da Tijuca;2;1;1;72;1800.0;892.0;187.0
Apartamento;São Francisco Xavier;2;0;0;58;1000.0;190.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;68;1500.0;2210.0;489.0
Loja/Salão;Centro;0;0;0;30;10000.0;0.0;0.0
Apartamento;Botafogo;3;1;0;200;3800.0;1350.0;332.0
Apartamento;Flamengo;3;0;1;183;5500.0;1450.0;275.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;700.0;840.0;226.0
Conjunto Comercial/Sala;Centro;0;0;0;30;900.0;450.0;0.0
Galpão/Depósito/Armazém;Taquara;0;50;0;1942;35000.0;0.0;6000.0
Casa de Condomínio;Barra da Tijuca;4;10;0;771;25000.0;1550.0;147.0
Apartamento;Leblon;2;0;0;80;3200.0;1200.0;247.0
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;1;0;34;1800.0;620.0;0.0
Loja/Salão;Itanhangá;0;6;0;220;4800.0;0.0;60.0
Conjunto Comercial/Sala;Centro;0;1;0;203;6300.0;4865.0;1142.0
Apartamento;Ipanema;5;5;4;375;18000.0;8000.0;2500.0
Apartamento;Barra da Tijuca;1;1;0;68;2000.0;800.0;230.0
Apartamento;Cosmos;2;1;0;42;800.0;260.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;108;1700.0;1368.0;468.0
Apartamento;Copacabana;3;0;0;110;4800.0;900.0;0.0
Apartamento;Ipanema;1;1;0;46;4000.0;651.0;78.0
Apartamento;Vila Isabel;2;1;0;72;1500.0;450.0;90.0
Conjunto Comercial/Sala;Centro;0;4;0;972;26000.0;15500.0;3800.0
Apartamento;Campo Grande;2;1;0;55;600.0;196.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;161;2190.0;610.0;366.0
Apartamento;Engenho Novo;2;1;1;68;700.0;765.0;14.0
Apartamento;Santa Teresa;2;0;0;70;1500.0;510.0;0.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;86;1150.0;790.0;598.0
Apartamento;Jardim Botânico;3;2;1;172;3700.0;1500.0;0.0
Conjunto Comercial/Sala;Vila Isabel;0;1;0;25;700.0;656.0;83.0
Apartamento;Leblon;2;1;0;80;5600.0;1600.0;300.0
Conjunto Comercial/Sala;Centro;0;0;0;37;790.0;1380.0;127.0
Apartamento;Copacabana;1;0;0;50;2300.0;530.0;75.0
Loja/Salão;Campo Grande;0;1;0;30;1500.0;0.0;0.0
Apartamento;Tijuca;3;0;0;116;2000.0;730.0;1160.0
Apartamento;Ipanema;2;1;1;110;5500.0;1300.0;240.0
Casa de Vila;Pechincha;2;1;0;98;1350.0;330.0;36.0
Casa de Condomínio;Jacarepaguá;3;3;0;150;3000.0;50.0;71.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;33;1300.0;346.0;0.0
Conjunto Comercial/Sala;Centro;0;12;0;2612;195900.0;44404.0;9011.0
Conjunto Comercial/Sala;Centro;0;0;0;80;1500.0;1069.0;319.0
Apartamento;Copacabana;3;1;0;135;4800.0;840.0;250.0
Apartamento;Andaraí;3;0;1;85;1700.0;380.0;35.0
Apartamento;Pavuna;2;0;0;50;650.0;350.0;0.0
Apartamento;Copacabana;1;0;0;20;2000.0;260.0;150.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;132;1900.0;1100.0;110.0
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;1230.0;270.0
Apartamento;Catete;2;0;0;70;2200.0;600.0;90.0
Apartamento;Copacabana;2;0;0;73;2300.0;700.0;0.0
Apartamento;Penha;2;0;0;65;1000.0;142.0;0.0
Apartamento;Flamengo;3;1;1;250;8000.0;1600.0;729.0
Apartamento;Grajaú;2;0;0;64;1100.0;613.0;0.0
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1000.0;120.0
Conjunto Comercial/Sala;Tijuca;0;1;0;41;1600.0;1298.0;0.0
Flat;Ipanema;2;2;1;100;9000.0;4100.0;4419.0
Quitinete;Flamengo;1;0;0;25;1250.0;460.0;0.0
Apartamento;Lagoa;3;1;0;101;4500.0;1465.0;282.0
Apartamento;Laranjeiras;3;1;1;105;3800.0;1000.0;150.0
Casa;Recreio dos Bandeirantes;2;3;1;130;3200.0;0.0;300.0
Casa Comercial;Vila Isabel;0;3;0;140;12000.0;0.0;489.0
Apartamento;Ipanema;2;1;1;80;3500.0;1000.0;206.0
Apartamento;Barra da Tijuca;2;1;1;93;2550.0;990.0;170.0
Apartamento;Ipanema;2;1;2;170;10500.0;2307.0;215.0
Apartamento;Leme;3;1;0;79;3000.0;1350.0;200.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;87;3500.0;3124.0;720.0
Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;0.0
Apartamento;Vila Isabel;2;2;0;62;1500.0;775.0;50.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;60;950.0;583.0;140.0
Casa de Vila;Madureira;1;1;0;45;750.0;30.0;0.0
Apartamento;Tijuca;2;0;0;70;1300.0;420.0;25.0
Apartamento;Barra da Tijuca;2;1;1;73;2000.0;886.0;0.0
Casa Comercial;Botafogo;0;0;0;424;18000.0;0.0;21422.0
Conjunto Comercial/Sala;Centro;0;0;0;20;500.0;500.0;0.0
Apartamento;Recreio dos Bandeirantes;3;3;3;170;4200.0;900.0;467.0
Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0
Apartamento;Lapa;1;1;0;50;2150.0;885.0;50.0
Apartamento;Flamengo;1;0;0;35;2200.0;315.0;55.0
Apartamento;Humaitá;3;2;1;92;3500.0;1300.0;225.0
Flat;Lagoa;2;1;1;85;4000.0;1950.0;350.0
Conjunto Comercial/Sala;Barra da Tijuca;0;22;0;800;60000.0;16000.0;10000.0
Casa Comercial;São Conrado;0;6;0;391;14000.0;0.0;631.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;2500.0;2500.0;560.0
Apartamento;Leblon;2;2;2;223;9500.0;3996.0;10935.0
Conjunto Comercial/Sala;Centro;0;0;0;30;750.0;370.0;110.0
Apartamento;Taquara;2;1;0;100;1200.0;200.0;80.0
Quitinete;Centro;1;0;0;28;780.0;420.0;24.0
Apartamento;Lins de Vasconcelos;2;1;0;69;1200.0;494.0;117.0
Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2200.0;650.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;60;2000.0;1100.0;430.0
Prédio Inteiro;Tijuca;9;0;0;280;9000.0;0.0;0.0
Apartamento;Barra da Tijuca;1;1;1;82;2200.0;1405.0;24.0
Conjunto Comercial/Sala;Centro;0;4;0;978;24000.0;17500.0;3449.0
Apartamento;Copacabana;3;1;0;80;3100.0;700.0;173.0
Apartamento;Recreio dos Bandeirantes;2;3;1;100;2200.0;625.0;198.0
Apartamento;Copacabana;4;1;3;300;5000.0;1500.0;150.0
Apartamento;Barra da Tijuca;2;1;1;78;2100.0;1350.0;140.0
Apartamento;Jardim Botânico;3;1;1;110;3000.0;1135.0;240.0
Flat;Ipanema;2;1;1;100;8000.0;4300.0;400.0
Flat;Copacabana;1;1;1;60;4500.0;0.0;0.0
Apartamento;Lagoa;3;3;3;227;15000.0;3675.0;980.0
Apartamento;Tijuca;2;0;0;69;1200.0;530.0;80.0
Casa de Condomínio;Barra da Tijuca;4;4;0;365;10000.0;1207.0;1197.0
Apartamento;Recreio dos Bandeirantes;2;2;1;92;2800.0;850.0;0.0
Apartamento;Tijuca;2;0;0;69;1600.0;200.0;20.0
Casa;Recreio dos Bandeirantes;3;3;1;300;15000.0;1608.0;312.0
Conjunto Comercial/Sala;Centro;0;6;0;603;36180.0;12189.0;3876.0
Apartamento;Méier;3;0;0;57;1300.0;365.0;16.0
Conjunto Comercial/Sala;Centro;0;5;0;350;17500.0;3667.0;2108.0
Apartamento;Barra da Tijuca;4;2;2;500;26000.0;8000.0;0.0
Quitinete;Botafogo;1;0;0;35;2400.0;500.0;50.0
Apartamento;Barra da Tijuca;4;0;4;223;8500.0;3100.0;700.0
Conjunto Comercial/Sala;Botafogo;0;3;0;500;75000.0;16855.0;2695.0
Quitinete;Copacabana;1;0;0;25;750.0;496.0;29.0
Apartamento;Lagoa;3;1;1;120;4000.0;1200.0;239.0
Apartamento;Lagoa;2;1;0;58;2500.0;1472.0;0.0
Apartamento;Ipanema;2;0;1;82;4000.0;903.0;160.0
Apartamento;Botafogo;2;1;1;90;3200.0;920.0;130.0
Apartamento;Flamengo;4;2;1;280;12000.0;1900.0;857.0
Apartamento;Copacabana;3;1;1;150;4900.0;1907.0;317.0
Apartamento;Copacabana;1;0;0;33;1700.0;470.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1100.0;980.0;0.0
Loja/Salão;Campo Grande;0;0;0;100;13000.0;0.0;0.0
Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0
Apartamento;Leblon;3;1;1;180;9500.0;3000.0;0.0
Casa;Barra da Tijuca;6;4;4;300;13000.0;800.0;1500.0
Casa;Vila Isabel;3;0;0;75;2100.0;0.0;67.0
Apartamento;Del Castilho;2;1;1;54;1250.0;420.0;0.0
Apartamento;Ipanema;2;1;0;70;4000.0;614.0;0.0
Apartamento;Méier;2;0;0;40;950.0;297.0;14.0
Apartamento;Quintino Bocaiúva;2;0;0;90;1000.0;500.0;26.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;94;7900.0;2650.0;0.0
Apartamento;Copacabana;3;1;0;140;3300.0;1760.0;242.0
Apartamento;Leblon;2;1;0;80;3600.0;930.0;123.0
Conjunto Comercial/Sala;Centro;0;0;0;312;29500.0;6816.0;19654.0
Conjunto Comercial/Sala;Centro;0;8;0;362;48446.0;7657.0;1800.0
Apartamento;Laranjeiras;2;0;0;74;2300.0;592.0;100.0
Casa;Jardim Botânico;4;1;4;387;25000.0;0.0;582.0
Apartamento;Copacabana;3;1;0;107;4384.0;1239.0;222.0
Casa;Pedra de Guaratiba;2;3;0;100;1200.0;0.0;0.0
Flat;Ipanema;2;2;2;90;10000.0;4600.0;350.0
Apartamento;Copacabana;3;1;0;160;3700.0;1800.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;28;500.0;780.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1400.0;700.0;348.0
Apartamento;Ipanema;3;1;1;160;7000.0;1871.0;5919.0
Apartamento;Ipanema;4;2;3;300;23500.0;3500.0;0.0
Conjunto Comercial/Sala;Vila da Penha;0;1;0;24;900.0;504.0;33.0
Conjunto Comercial/Sala;Centro;0;0;0;315;15750.0;5613.0;1728.0
Terreno Padrão;Barra da Tijuca;0;0;0;1110;140000.0;0.0;0.0
Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0
Loja/Salão;Recreio dos Bandeirantes;0;0;0;142;1500.0;400.0;1500.0
Apartamento;Tijuca;3;0;0;86;2500.0;561.0;113.0
Apartamento;Copacabana;4;4;1;260;10000.0;1998.0;450.0
Apartamento;Barra da Tijuca;5;2;3;570;15000.0;1450.0;800.0
Conjunto Comercial/Sala;Centro;0;0;0;289;12000.0;5955.0;1357.0
Apartamento;Barra da Tijuca;3;0;1;86;1600.0;928.0;251.0
Apartamento;Flamengo;3;1;1;116;4300.0;1250.0;250.0
Apartamento;Rio Comprido;3;0;0;86;1600.0;350.0;0.0
Apartamento;Tijuca;3;1;2;116;2500.0;900.0;220.0
Apartamento;Pechincha;2;1;1;70;1550.0;500.0;0.0
Apartamento;Barra da Tijuca;2;1;1;70;1750.0;635.0;13.0
Apartamento;Ipanema;2;1;0;100;2800.0;815.0;244.0
Casa;Méier;2;1;0;120;2000.0;0.0;70.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;24;800.0;400.0;52.0
Conjunto Comercial/Sala;Centro;0;0;0;60;1800.0;565.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;67;1600.0;750.0;112.0
Apartamento;Copacabana;4;0;1;120;5500.0;1419.0;170.0
Apartamento;Jacarepaguá;3;1;1;112;2300.0;1876.0;0.0
Apartamento;Engenho Novo;1;0;1;40;500.0;456.0;36.0
Prédio Inteiro;Centro;0;0;0;7000;530000.0;0.0;0.0
Apartamento;Laranjeiras;2;1;1;90;3400.0;1865.0;280.0
Apartamento;Ipanema;1;1;0;55;4000.0;780.0;120.0
Apartamento;Barra da Tijuca;1;1;0;63;2200.0;996.0;116.0
Apartamento;Maracanã;2;1;0;60;1600.0;472.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;140;3000.0;1300.0;300.0
Apartamento;Ipanema;3;1;1;164;12000.0;1700.0;0.0
Apartamento;Ipanema;2;2;2;220;18900.0;2300.0;0.0
Apartamento;Botafogo;2;1;0;45;2200.0;425.0;30.0
Apartamento;Barra da Tijuca;4;3;2;160;4000.0;2650.0;0.0
Quitinete;Leblon;0;0;0;30;1800.0;0.0;0.0
Apartamento;Tijuca;2;0;0;70;1500.0;876.0;97.0
Conjunto Comercial/Sala;Centro;0;8;0;603;42210.0;12190.0;0.0
Apartamento;Lagoa;3;4;1;380;25000.0;5000.0;1800.0
Casa;Vila Valqueire;5;20;0;460;16000.0;0.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;74;2300.0;600.0;0.0
Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;0.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;48;1000.0;450.0;0.0
Apartamento;Jacarepaguá;3;1;1;82;2100.0;735.0;65.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;20;600.0;449.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;67;700.0;1075.0;244.0
Apartamento;Barra da Tijuca;2;1;1;72;2200.0;1390.0;120.0
Apartamento;Engenho Novo;2;1;0;66;1200.0;610.0;35.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;939.0;187.0
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;50;700.0;1427.0;327.0
Apartamento;Ipanema;3;1;1;145;9000.0;1100.0;3900.0
Apartamento;Recreio dos Bandeirantes;2;1;1;67;1600.0;750.0;112.0
Apartamento;Ipanema;2;0;2;80;16000.0;2000.0;3500.0
Apartamento;Recreio dos Bandeirantes;4;3;1;203;3000.0;871.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;80;1700.0;800.0;115.0
Apartamento;Tijuca;4;3;2;180;5000.0;1900.0;514.0
Casa;Vila Isabel;2;0;0;45;1400.0;80.0;0.0
Conjunto Comercial/Sala;Botafogo;0;3;0;241;16000.0;9383.0;0.0
Loja/Salão;Campo Grande;0;0;0;13;1500.0;350.0;17.0
Apartamento;Vila Kosmos;2;1;0;82;1650.0;218.0;0.0
Apartamento;Leblon;4;2;2;160;7200.0;1800.0;733.0
Apartamento;Cascadura;2;1;1;60;1300.0;590.0;40.0
Apartamento;Ipanema;3;1;2;120;5300.0;900.0;100.0
Apartamento;Ipanema;3;1;1;160;7800.0;1330.0;493.0
Conjunto Comercial/Sala;Centro;0;0;0;193;10000.0;1250.0;0.0
Conjunto Comercial/Sala;Botafogo;0;3;0;100;9000.0;2870.0;0.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;65;1200.0;550.0;100.0
Apartamento;Santa Teresa;2;0;1;65;2500.0;850.0;130.0
Apartamento;Botafogo;2;1;1;103;5700.0;1400.0;176.0
Apartamento;Laranjeiras;4;1;1;173;5000.0;1500.0;328.0
Loja/Salão;Centro;0;0;0;430;50000.0;0.0;3765.0
Apartamento;Leblon;3;2;1;140;5000.0;1750.0;490.0
Apartamento;Grajaú;1;0;0;68;1700.0;150.0;25.0
Apartamento;Barra da Tijuca;2;1;1;74;2300.0;1350.0;0.0
Apartamento;Lagoa;4;2;1;150;6000.0;1200.0;350.0
Apartamento;Rio Comprido;3;0;0;86;1800.0;530.0;76.0
Apartamento;Ipanema;3;1;1;114;4500.0;800.0;247.0
Prédio Inteiro;Botafogo;0;20;0;3100;300000.0;0.0;0.0
Apartamento;Grajaú;3;0;0;80;1600.0;600.0;240.0
Casa de Condomínio;Barra da Tijuca;5;4;4;400;7000.0;811.0;0.0
Apartamento;Ipanema;3;2;2;190;23000.0;2800.0;860.0
Conjunto Comercial/Sala;Gamboa;0;0;0;2188;140760.0;31999.0;4028.0
Conjunto Comercial/Sala;Centro;0;1;0;32;1000.0;1100.0;119.0
Loja/Salão;Centro;0;0;0;7;2500.0;275.0;0.0
Apartamento;Copacabana;2;0;0;85;3000.0;988.0;106.0
Quitinete;Copacabana;1;0;1;40;4000.0;400.0;0.0
Apartamento;Copacabana;4;4;2;150;9800.0;2755.0;746.0
Apartamento;Jardim Botânico;2;1;1;80;3800.0;900.0;140.0
Apartamento;Tijuca;2;0;0;74;1200.0;797.0;0.0
Apartamento;Engenho de Dentro;2;1;0;46;800.0;503.0;135.0
Casa de Condomínio;São Conrado;4;4;4;640;28000.0;2400.0;1300.0
Apartamento;Recreio dos Bandeirantes;3;2;1;79;2400.0;944.0;155.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;800.0;307.0;14.0
Apartamento;Copacabana;3;0;0;79;4000.0;1253.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;293;14656.0;6155.0;917.0
Apartamento;Ipanema;2;1;0;70;4000.0;614.0;150.0
Casa de Vila;Paquetá;1;0;0;50;1100.0;0.0;7.0
Apartamento;Flamengo;2;0;0;97;2800.0;770.0;167.0
Quitinete;Centro;1;0;0;25;780.0;350.0;20.0
Loja/Salão;Botafogo;0;0;0;95;11900.0;0.0;625.0
Apartamento;Botafogo;3;1;1;95;4200.0;1110.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2500.0;980.0;190.0
Conjunto Comercial/Sala;Centro;0;0;0;30;1800.0;600.0;75.0
Conjunto Comercial/Sala;São Conrado;0;1;0;33;1800.0;726.0;238.0
Apartamento;Flamengo;4;1;1;160;4900.0;2808.0;0.0
Conjunto Comercial/Sala;Botafogo;0;7;0;350;30000.0;5600.0;0.0
Apartamento;Campo Grande;2;1;1;58;600.0;300.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;114;1800.0;1900.0;295.0
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;2240;11000.0;0.0;2200.0
Apartamento;Engenho Novo;2;2;0;59;1100.0;273.0;0.0
Apartamento;Freguesia (Jacarepaguá);3;2;2;94;2500.0;610.0;0.0
Apartamento;Barra da Tijuca;4;3;4;333;14000.0;4500.0;1313.0
Casa Comercial;Méier;0;0;0;144;5000.0;0.0;890.0
Apartamento;Botafogo;3;2;1;130;4500.0;1478.0;0.0
Apartamento;Ipanema;3;1;1;104;8500.0;1169.0;3131.0
Apartamento;Copacabana;4;1;1;560;18000.0;3200.0;560.0
Apartamento;Tijuca;2;0;0;66;1900.0;500.0;82.0
Apartamento;Recreio dos Bandeirantes;2;1;2;90;1600.0;1350.0;200.0
Galpão/Depósito/Armazém;Higienópolis;0;0;0;542;6000.0;0.0;717.0
Galpão/Depósito/Armazém;Penha Circular;0;90;0;9080;22000.0;0.0;17018.0
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;3300;30000.0;0.0;0.0
Loja/Salão;Centro;0;0;0;370;11000.0;0.0;86.0
Apartamento;Lagoa;2;2;1;140;5000.0;2500.0;0.0
Conjunto Comercial/Sala;Botafogo;0;8;0;605;69500.0;16371.0;4906.0
Loja/Salão;Tijuca;0;0;0;64;3000.0;4000.0;1900.0
Apartamento;Tijuca;2;0;0;70;2000.0;700.0;80.0
Apartamento;Barra da Tijuca;2;2;2;120;3800.0;2800.0;0.0
Apartamento;Campinho;2;1;0;45;850.0;250.0;0.0
Apartamento;Jardim Botânico;2;2;1;75;2900.0;1423.0;194.0
Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0
Prédio Inteiro;Botafogo;0;0;0;778;70000.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;401.0;27.0
Quitinete;Copacabana;1;0;0;28;1700.0;460.0;55.0
Apartamento;Cachambi;2;1;0;65;1000.0;800.0;15.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;1600.0;690.0;0.0
Apartamento;Ipanema;3;1;1;145;8500.0;1600.0;0.0
Conjunto Comercial/Sala;Leblon;0;1;0;160;16000.0;2250.0;900.0
Conjunto Comercial/Sala;Centro;0;0;0;104;4500.0;950.0;450.0
Apartamento;Leblon;1;1;0;60;3600.0;728.0;0.0
Prédio Inteiro;Maracanã;0;1;0;520;12000.0;0.0;0.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;56;970.0;506.0;13.0
Conjunto Comercial/Sala;Centro;0;5;0;325;27625.0;6825.0;2275.0
Apartamento;Ipanema;3;1;2;110;5300.0;1060.0;300.0
